language_group,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index
TypeScript,False,,,3834332,MDEwOlJlcG9zaXRvcnkzODM0MzMy,bokeh,bokeh/bokeh,https://github.com/bokeh/bokeh,"Interactive Data Visualization in the browser, from  Python",TypeScript,20376,20376,4253,871,False,False,True,False,2012-03-26T15:40:01Z,2026-04-28T12:02:35Z,2026-04-28T12:02:31Z,branch-3.10,bokeh,Organization,BSD-3-Clause,data\raw\candidate_repos\typescript_candidates_raw.json,315
TypeScript,False,,,38307428,MDEwOlJlcG9zaXRvcnkzODMwNzQyOA==,graphql-js,graphql/graphql-js,https://github.com/graphql/graphql-js,A reference implementation of GraphQL for JavaScript,TypeScript,20313,20313,2047,132,False,False,True,False,2015-06-30T12:16:50Z,2026-04-28T13:40:59Z,2026-04-28T11:13:14Z,16.x.x,graphql,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,316
TypeScript,False,,,960420129,R_kgDOOT7ZIQ,winboat,TibixDev/winboat,https://github.com/TibixDev/winboat,Run Windows apps on 🐧 Linux with ✨ seamless integration,TypeScript,20286,20286,577,323,False,False,True,False,2025-04-04T12:03:11Z,2026-04-28T18:57:01Z,2026-04-18T15:28:33Z,main,TibixDev,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,317
TypeScript,False,,,226726247,MDEwOlJlcG9zaXRvcnkyMjY3MjYyNDc=,wenyan,wenyan-lang/wenyan,https://github.com/wenyan-lang/wenyan,文言文編程語言 A programming language for the ancient Chinese.,TypeScript,20254,20254,1102,214,False,False,True,False,2019-12-08T20:21:32Z,2026-04-28T08:58:17Z,2023-10-20T13:39:33Z,master,wenyan-lang,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,318
TypeScript,False,,,642917329,R_kgDOJlIj0Q,chatbot,vercel/chatbot,https://github.com/vercel/chatbot,"A full-featured, hackable Next.js AI chatbot built by Vercel",TypeScript,20199,20199,6519,18,False,False,True,False,2023-05-19T16:36:23Z,2026-04-28T18:24:04Z,2026-04-17T14:05:43Z,main,vercel,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,319
TypeScript,False,,,964395174,R_kgDOOXuApg,dyad,dyad-sh/dyad,https://github.com/dyad-sh/dyad,"Local, open-source AI app builder for power users ✨ v0 / Lovable / Replit / Bolt alternative 🌟 Star if you like it!",TypeScript,20192,20192,2352,275,False,False,True,False,2025-04-11T06:33:48Z,2026-04-28T18:51:54Z,2026-04-28T00:01:21Z,main,dyad-sh,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,320
TypeScript,False,,,871781831,R_kgDOM_ZVxw,readest,readest/readest,https://github.com/readest/readest,"Readest is a modern, feature-rich ebook reader designed for avid readers offering seamless cross-platform access, powerful tools, and an intuitive interface to elevate your reading experience.",TypeScript,20049,20049,1133,140,False,False,True,False,2024-10-12T23:16:55Z,2026-04-28T18:27:01Z,2026-04-28T18:26:56Z,main,readest,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,321
TypeScript,False,,,11195700,MDEwOlJlcG9zaXRvcnkxMTE5NTcwMA==,KaTeX,KaTeX/KaTeX,https://github.com/KaTeX/KaTeX,Fast math typesetting for the web.,TypeScript,20015,20015,1299,415,False,False,True,False,2013-07-05T09:01:54Z,2026-04-28T18:23:54Z,2026-04-26T10:19:21Z,main,KaTeX,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,322
TypeScript,False,,,929121414,R_kgDON2FEhg,Archon,coleam00/Archon,https://github.com/coleam00/Archon,The first open-source harness builder for AI coding. Make AI coding deterministic and repeatable.,TypeScript,20004,20004,3077,189,False,False,True,False,2025-02-07T21:04:12Z,2026-04-28T18:43:24Z,2026-04-28T12:20:26Z,dev,coleam00,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,323
TypeScript,False,,,1011253718,R_kgDOPEaB1g,FossFLOW,stan-smith/FossFLOW,https://github.com/stan-smith/FossFLOW,Make beautiful isometric infrastructure diagrams,TypeScript,19989,19989,1337,13,False,False,True,False,2025-06-30T14:31:21Z,2026-04-28T19:02:09Z,2026-04-28T15:10:40Z,master,stan-smith,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,324
TypeScript,False,,,674295265,R_kgDOKDDt4Q,docmost,docmost/docmost,https://github.com/docmost/docmost,Docmost is an open-source collaborative wiki and documentation software. It is an open-source alternative to Confluence and Notion.,TypeScript,19954,19954,1256,297,False,False,True,False,2023-08-03T15:35:48Z,2026-04-28T18:52:17Z,2026-04-27T15:10:08Z,main,docmost,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,325
TypeScript,False,,,60537144,MDEwOlJlcG9zaXRvcnk2MDUzNzE0NA==,fluentui,microsoft/fluentui,https://github.com/microsoft/fluentui,"Fluent UI web represents a collection of utilities, React components, and web components for building web applications.",TypeScript,19950,19950,2881,688,False,False,True,False,2016-06-06T15:03:44Z,2026-04-28T16:57:55Z,2026-04-28T16:29:40Z,master,microsoft,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,326
TypeScript,False,,,1182547092,R_kgDORnw8lA,NemoClaw,NVIDIA/NemoClaw,https://github.com/NVIDIA/NemoClaw,Run OpenClaw more securely inside NVIDIA OpenShell with managed inference,TypeScript,19896,19896,2521,423,False,False,True,False,2026-03-15T17:04:09Z,2026-04-28T19:08:34Z,2026-04-28T19:04:15Z,main,NVIDIA,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,328
TypeScript,False,,,263983855,MDEwOlJlcG9zaXRvcnkyNjM5ODM4NTU=,monkeytype,monkeytypegame/monkeytype,https://github.com/monkeytypegame/monkeytype,"The most customizable typing website with a minimalistic design and a ton of features. Test yourself in various modes, track your progress and improve your speed.",TypeScript,19881,19881,3146,143,False,False,True,False,2020-05-14T17:41:09Z,2026-04-28T17:48:51Z,2026-04-28T17:42:01Z,master,monkeytypegame,Organization,GPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,329
TypeScript,True,boilerplate,description; topics,51452356,MDEwOlJlcG9zaXRvcnk1MTQ1MjM1Ng==,ignite,infinitered/ignite,https://github.com/infinitered/ignite,"Infinite Red's battle-tested React Native project boilerplate, along with a CLI, component/model generators, and more! 9 years of continuous development and counting.",TypeScript,19765,19765,1523,35,False,False,True,False,2016-02-10T16:06:07Z,2026-04-28T15:12:43Z,2026-03-18T18:56:15Z,master,infinitered,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,330
TypeScript,False,,,861790708,R_kgDOM13h9A,newsnow,ourongxing/newsnow,https://github.com/ourongxing/newsnow,Elegant reading of real-time and hottest news,TypeScript,19725,19725,5587,142,False,False,True,False,2024-09-23T14:16:12Z,2026-04-28T18:15:29Z,2026-02-27T14:03:37Z,main,ourongxing,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,331
TypeScript,False,,,52630616,MDEwOlJlcG9zaXRvcnk1MjYzMDYxNg==,apollo-client,apollographql/apollo-client,https://github.com/apollographql/apollo-client,"The industry-leading GraphQL client for TypeScript, JavaScript, React, Vue, Angular, and more. Apollo Client delivers powerful caching, intuitive APIs, and comprehensive developer tools to accelerate your app development.",TypeScript,19712,19712,2700,420,False,False,True,False,2016-02-26T20:25:00Z,2026-04-28T13:39:25Z,2026-04-28T18:13:02Z,main,apollographql,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,332
TypeScript,False,,,868173144,R_kgDOM79FWA,suna,kortix-ai/suna,https://github.com/kortix-ai/suna,The Autonomous Company Operating System,TypeScript,19677,19677,3406,14,False,False,True,False,2024-10-05T17:01:01Z,2026-04-28T18:10:03Z,2026-04-28T16:03:32Z,main,kortix-ai,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,333
TypeScript,False,,,957658915,R_kgDOORS3Iw,12-factor-agents,humanlayer/12-factor-agents,https://github.com/humanlayer/12-factor-agents,What are the principles we can use to build LLM-powered software that is actually good enough to put in the hands of production customers?,TypeScript,19548,19548,1480,18,False,False,True,False,2025-03-30T22:10:39Z,2026-04-28T18:38:23Z,2025-09-21T14:37:40Z,main,humanlayer,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,334
TypeScript,False,,,347404990,MDEwOlJlcG9zaXRvcnkzNDc0MDQ5OTA=,qinglong,whyour/qinglong,https://github.com/whyour/qinglong,"支持 Python3、JavaScript、Shell、Typescript 的定时任务管理平台（Timed task management platform supporting Python3, JavaScript, Shell, Typescript）",TypeScript,19531,19531,3244,137,False,False,True,False,2021-03-13T15:21:04Z,2026-04-28T12:23:03Z,2026-04-25T08:01:42Z,develop,whyour,User,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,335
TypeScript,False,,,151843254,MDEwOlJlcG9zaXRvcnkxNTE4NDMyNTQ=,rrweb,rrweb-io/rrweb,https://github.com/rrweb-io/rrweb,record and replay the web,TypeScript,19502,19502,1655,403,False,False,True,False,2018-10-06T13:35:55Z,2026-04-28T14:24:42Z,2026-03-19T16:46:05Z,master,rrweb-io,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,336
TypeScript,True,awesome,description; full_name; name; topics,753271457,R_kgDOLOYCoQ,awesome-shadcn-ui,birobirobiro/awesome-shadcn-ui,https://github.com/birobirobiro/awesome-shadcn-ui,A curated list of awesome things related to shadcn/ui.,TypeScript,19426,19426,1181,6,False,False,True,False,2024-02-05T19:48:57Z,2026-04-28T15:17:25Z,2026-04-27T01:03:03Z,main,birobirobiro,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,337
TypeScript,False,,,1021895365,R_kgDOPOjixQ,happy,slopus/happy,https://github.com/slopus/happy,"Mobile and Web client for Codex and Claude Code, with realtime voice, encryption and fully featured",TypeScript,19369,19369,1603,643,False,False,True,False,2025-07-18T05:53:18Z,2026-04-28T18:06:36Z,2026-04-28T04:57:27Z,main,slopus,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,338
TypeScript,False,,,189621607,MDEwOlJlcG9zaXRvcnkxODk2MjE2MDc=,docs,github/docs,https://github.com/github/docs,The open-source repo for docs.github.com,TypeScript,19357,19357,66868,190,False,False,True,False,2019-05-31T15:57:39Z,2026-04-28T18:02:06Z,2026-04-28T18:01:51Z,main,github,Organization,CC-BY-4.0,data\raw\candidate_repos\typescript_candidates_raw.json,339
TypeScript,False,,,65411043,MDEwOlJlcG9zaXRvcnk2NTQxMTA0Mw==,Kap,wulkano/Kap,https://github.com/wulkano/Kap,An open-source screen recorder built with web technology,TypeScript,19198,19198,874,253,False,False,True,False,2016-08-10T19:37:08Z,2026-04-28T14:45:40Z,2024-11-12T15:32:40Z,main,wulkano,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,341
TypeScript,False,,,123870315,MDEwOlJlcG9zaXRvcnkxMjM4NzAzMTU=,tfjs,tensorflow/tfjs,https://github.com/tensorflow/tfjs,A WebGL accelerated JavaScript library for training and deploying ML models.,TypeScript,19115,19115,2021,675,False,False,True,False,2018-03-05T05:41:02Z,2026-04-27T15:17:59Z,2026-04-17T01:37:04Z,master,tensorflow,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,342
TypeScript,False,,,38366638,MDEwOlJlcG9zaXRvcnkzODM2NjYzOA==,reselect,reduxjs/reselect,https://github.com/reduxjs/reselect,Selector library for Redux,TypeScript,19040,19040,659,45,False,False,True,False,2015-07-01T11:06:45Z,2026-04-27T20:03:14Z,2025-09-26T14:41:25Z,master,reduxjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,344
TypeScript,False,,,425134686,R_kgDOGVcKXg,catppuccin,catppuccin/catppuccin,https://github.com/catppuccin/catppuccin,😸 Soothing pastel theme for the high-spirited!,TypeScript,19035,19035,349,97,False,False,True,False,2021-11-06T02:11:59Z,2026-04-28T16:38:18Z,2026-04-05T15:42:52Z,main,catppuccin,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,345
TypeScript,False,,,538663825,R_kgDOIBtbkQ,react-email,resend/react-email,https://github.com/resend/react-email,💌 Build and send emails using React,TypeScript,19025,19025,1021,88,False,False,True,False,2022-09-19T19:24:54Z,2026-04-28T19:06:29Z,2026-04-28T19:07:46Z,canary,resend,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,346
TypeScript,False,,,61421257,MDEwOlJlcG9zaXRvcnk2MTQyMTI1Nw==,egg,eggjs/egg,https://github.com/eggjs/egg,🥚🥚🥚🥚 Born to build better enterprise frameworks and apps with Node.js & Koa. https://307.run/eggcode,TypeScript,18999,18999,1811,412,False,False,True,False,2016-06-18T06:53:23Z,2026-04-28T03:19:02Z,2026-04-27T16:05:14Z,next,eggjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,347
TypeScript,False,,,78243781,MDEwOlJlcG9zaXRvcnk3ODI0Mzc4MQ==,super-productivity,super-productivity/super-productivity,https://github.com/super-productivity/super-productivity,"Super Productivity is an advanced todo list app with integrated Timeboxing and time tracking capabilities. It also comes with integrations for Jira, GitLab, GitHub and Open Project.",TypeScript,18889,18889,1640,907,False,False,True,False,2017-01-06T22:30:58Z,2026-04-28T16:42:23Z,2026-04-28T11:38:29Z,master,super-productivity,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,348
TypeScript,False,,,40772809,MDEwOlJlcG9zaXRvcnk0MDc3MjgwOQ==,core,adonisjs/core,https://github.com/adonisjs/core,"AdonisJS is a TypeScript-first web framework for building web apps and API servers. It comes with support for testing, modern tooling, an ecosystem of official packages, and more.",TypeScript,18884,18884,671,7,False,False,True,False,2015-08-15T17:03:54Z,2026-04-28T16:51:57Z,2026-04-26T14:49:15Z,7.x,adonisjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,349
TypeScript,False,,,183874244,MDEwOlJlcG9zaXRvcnkxODM4NzQyNDQ=,amis,baidu/amis,https://github.com/baidu/amis,前端低代码框架，通过 JSON 配置就能生成各种页面。,TypeScript,18857,18857,2721,1708,False,False,True,False,2019-04-28T07:42:14Z,2026-04-28T10:43:54Z,2026-03-18T14:07:40Z,master,baidu,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,350
TypeScript,False,,,997890921,R_kgDOO3qbaQ,n8n-mcp,czlonkowski/n8n-mcp,https://github.com/czlonkowski/n8n-mcp,A MCP for Claude Desktop / Claude Code / Windsurf / Cursor to build n8n workflows for you ,TypeScript,18854,18854,3163,79,False,False,True,False,2025-06-07T12:15:57Z,2026-04-28T18:56:15Z,2026-04-28T18:32:55Z,main,czlonkowski,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,351
TypeScript,False,,,926861272,R_kgDONz7H2A,deep-research,dzhng/deep-research,https://github.com/dzhng/deep-research,"An AI-powered research assistant that performs iterative, deep research on any topic by combining search engines, web scraping, and large language models.  The goal of this repo is to provide the simplest implementation of a deep research agent - e.g. an agent that can refine its research direction overtime and deep dive into a topic.",TypeScript,18832,18832,1943,84,False,False,True,False,2025-02-04T01:27:56Z,2026-04-28T16:34:50Z,2026-04-11T23:58:25Z,main,dzhng,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,352
TypeScript,False,,,273499522,MDEwOlJlcG9zaXRvcnkyNzM0OTk1MjI=,primitives,radix-ui/primitives,https://github.com/radix-ui/primitives,"Radix Primitives is an open-source UI component library for building high-quality, accessible design systems and web apps. Maintained by @workos.",TypeScript,18826,18826,1173,801,False,False,True,False,2020-06-19T13:23:22Z,2026-04-28T07:31:23Z,2026-02-13T17:32:48Z,main,radix-ui,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,353
TypeScript,False,,,321530801,MDEwOlJlcG9zaXRvcnkzMjE1MzA4MDE=,subql,subquery/subql,https://github.com/subquery/subql,"SubQuery is an Open, Flexible, Fast and Universal data indexing framework for web3. Our mission is to help developers create the decentralised products of the future.",TypeScript,18811,18811,395,100,False,False,True,False,2020-12-15T02:31:38Z,2026-04-26T14:18:42Z,2026-04-01T02:17:48Z,main,subquery,Organization,GPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,354
TypeScript,False,,,412152628,R_kgDOGJDzNA,unocss,unocss/unocss,https://github.com/unocss/unocss,The instant on-demand atomic CSS engine.,TypeScript,18764,18764,967,162,False,False,True,False,2021-09-30T17:06:46Z,2026-04-28T18:29:45Z,2026-04-20T08:56:12Z,main,unocss,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,355
TypeScript,False,,,4414698,MDEwOlJlcG9zaXRvcnk0NDE0Njk4,compiler-explorer,compiler-explorer/compiler-explorer,https://github.com/compiler-explorer/compiler-explorer,Run compilers interactively from your web browser and interact with the assembly,TypeScript,18722,18722,2022,793,False,False,True,False,2012-05-23T01:31:17Z,2026-04-28T12:11:51Z,2026-04-25T18:01:42Z,main,compiler-explorer,Organization,BSD-2-Clause,data\raw\candidate_repos\typescript_candidates_raw.json,356
TypeScript,False,,,946087422,R_kgDOOGQl_g,kilocode,Kilo-Org/kilocode,https://github.com/Kilo-Org/kilocode,"Kilo is the all-in-one agentic engineering platform. Build, ship, and iterate faster with the most popular open source coding agent.",TypeScript,18675,18675,2457,1115,False,False,True,False,2025-03-10T15:34:26Z,2026-04-28T18:55:32Z,2026-04-28T18:55:27Z,main,Kilo-Org,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,357
TypeScript,False,,,596377730,R_kgDOI4wAgg,openobserve,openobserve/openobserve,https://github.com/openobserve/openobserve,"OpenObserve is an open-source observability platform for logs, metrics, traces, and frontend monitoring. A cost-effective alternative to Datadog, Splunk, and Elasticsearch with 140x lower storage costs and single binary deployment.",TypeScript,18649,18649,798,630,False,False,True,False,2023-02-02T03:29:51Z,2026-04-28T18:13:26Z,2026-04-28T18:24:15Z,main,openobserve,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,358
TypeScript,False,,,72717562,MDEwOlJlcG9zaXRvcnk3MjcxNzU2Mg==,ice,alibaba/ice,https://github.com/alibaba/ice,🚀 ice.js: The Progressive App Framework Based On React（基于 React 的渐进式应用框架）,TypeScript,18635,18635,2119,389,False,False,True,False,2016-11-03T06:59:15Z,2026-04-28T10:46:52Z,2026-04-02T11:24:47Z,master,alibaba,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,359
