repository_full_name,language_group,target_language_share,default_branch_commit_count_in_window,closed_issue_count_in_window,quality_screen_pass,language_threshold_pass,commit_threshold_pass,closed_issue_threshold_pass,pre_sampling_eligible,pre_sampling_exclusion_reasons,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,target_language,language_stats,target_language_bytes,total_language_bytes,language_threshold,closed_issue_count_available,enrichment_status,enrichment_failure_reason,pre_sampling_screen_input_file,pre_sampling_screen_input_record_index
Molunerfinn/PicGo,TypeScript,0.5341767936746421,56,147,True,False,True,True,False,language_threshold_failed,False,,,113965016,MDEwOlJlcG9zaXRvcnkxMTM5NjUwMTY=,PicGo,Molunerfinn/PicGo,https://github.com/Molunerfinn/PicGo,":rocket: The Ultimate Image Uploader for Efficient Creators. Supports Obsidian, Typora, VS Code etc. and 60+ image hosting services  (S3, GitHub, Cloudflare R2, Imgur, Aliyun OSS...). Paste, upload, done.",TypeScript,26663,26663,2336,26,False,False,True,False,2017-12-12T08:39:44Z,2026-04-28T17:32:30Z,2026-04-11T11:42:22Z,dev,Molunerfinn,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,210,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/__tests__;src/__tests__/main;src/__tests__/main/cloud-config-sync.spec.ts;src/__tests__/main/getLatestVersion.spec.ts;src/__tests__/main/server.spec.ts;src/__tests__/renderer;src/__tests__/renderer/store;src/__tests__/renderer/store/appConfig.spec.ts;src/__tests__/renderer/utils;src/__tests__/renderer/utils/bridge.spec.ts,.github/workflows/issue-duplicate-detection.yml;.github/workflows/main.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;CONTRIBUTING.md,False,338,data\raw\repo_metadata\molunerfinn_picgo_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,207,TypeScript,"{""AppleScript"":1962,""CSS"":58,""HTML"":1005,""JavaScript"":22308,""NSIS"":569,""PowerShell"":1829,""Shell"":1911,""TypeScript"":269497,""Vue"":205370}",269497,504509,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,575
marmelab/react-admin,TypeScript,0.9797152919086317,5513,408,True,True,True,True,True,,False,,,63226588,MDEwOlJlcG9zaXRvcnk2MzIyNjU4OA==,react-admin,marmelab/react-admin,https://github.com/marmelab/react-admin,"A frontend Framework for single-page applications on top of REST/GraphQL APIs, using TypeScript, React and Material Design",TypeScript,26663,26663,5453,72,False,False,True,False,2016-07-13T07:58:54Z,2026-04-28T14:50:11Z,2026-04-21T22:34:48Z,master,marmelab,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,211,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,cypress;cypress/cypress.config.js;cypress/e2e;cypress/e2e/auth.cy.js;cypress/e2e/create.cy.js;cypress/e2e/custom-forms.cy.js;cypress/e2e/customPages.cy.js;cypress/e2e/edit.cy.js;cypress/e2e/list.cy.js;cypress/e2e/mobile.cy.js,.github/workflows/codeql-analysis.yml;.github/workflows/deploy-doc-headless.yml;.github/workflows/test.yml,.github/CODE_OF_CONDUCT.md;.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/Bug_report.md;.github/ISSUE_TEMPLATE/Custom.md;.github/ISSUE_TEMPLATE/Feature_request.md;.github/pull_request_template.md;docs/Contributing.md,False,3419,data\raw\repo_metadata\marmelab_react_admin_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,208,TypeScript,"{""Astro"":1534,""CSS"":3147,""HTML"":4756,""JavaScript"":108004,""MDX"":2528,""Makefile"":6376,""Shell"":12130,""TypeScript"":6688096}",6688096,6826571,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,576
Yeachan-Heo/oh-my-codex,TypeScript,0.9328099998128183,0,0,True,True,False,False,False,commit_threshold_failed;closed_issue_threshold_failed,False,,,1148052330,R_kgDORG3jag,oh-my-codex,Yeachan-Heo/oh-my-codex,https://github.com/Yeachan-Heo/oh-my-codex,"OmX - Oh My codeX: Your codex is not alone. Add hooks, agent teams, HUDs, and so much more.",TypeScript,26613,26613,2177,13,False,False,True,False,2026-02-02T14:21:18Z,2026-04-28T19:04:44Z,2026-04-28T13:04:22Z,main,Yeachan-Heo,User,,data\raw\candidate_repos\typescript_candidates_raw.json,212,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,crates/omx-runtime/tests;crates/omx-runtime/tests/execution.rs;crates/omx-sparkshell/tests;crates/omx-sparkshell/tests/execution.rs;crates/omx-sparkshell/tests/registry.rs;src/adapt/__tests__;src/adapt/__tests__/foundation.test.ts;src/adapt/__tests__/hermes.test.ts;src/agents/__tests__;src/agents/__tests__/definitions.test.ts,.github/workflows/ci.yml;.github/workflows/dev-merge-issue-close.yml;.github/workflows/pr-check.yml;.github/workflows/release.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.md;.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md,False,1149,data\raw\repo_metadata\yeachan_heo_oh_my_codex_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,209,TypeScript,"{""JavaScript"":184760,""Python"":30422,""Rust"":240484,""Shell"":18156,""TypeScript"":6578150}",6578150,7051972,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,577
oldj/SwitchHosts,TypeScript,0.8230009541667865,77,16,True,True,True,True,True,,False,,,2312977,MDEwOlJlcG9zaXRvcnkyMzEyOTc3,SwitchHosts,oldj/SwitchHosts,https://github.com/oldj/SwitchHosts,Switch hosts quickly!,TypeScript,26547,26547,2632,409,False,False,True,False,2011-09-02T09:38:09Z,2026-04-28T16:17:17Z,2026-04-27T15:28:26Z,master,oldj,User,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,213,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,False,False,src/renderer/components/Editor/hosts_highlight.test.ts;test;test/_base.ts;test/common;test/common/hostsFn.test.ts;test/common/mock;test/common/mock/normalize.001.input.hosts;test/common/mock/normalize.001.output.hosts;test/common/newlines.test.ts;test/common/normalize.test.ts,,,False,329,data\raw\repo_metadata\oldj_switchhosts_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,210,TypeScript,"{""HTML"":268,""JavaScript"":59243,""SCSS"":20440,""TypeScript"":371752}",371752,451703,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,578
Infisical/infisical,TypeScript,0.9919991331788445,13667,425,True,True,True,True,True,,False,,,521655652,R_kgDOHxfVZA,infisical,Infisical/infisical,https://github.com/Infisical/infisical,"Infisical is the open-source platform for secrets, certificates, and privileged access management.",TypeScript,26322,26322,1843,572,False,False,True,False,2022-08-05T13:50:00Z,2026-04-28T17:47:11Z,2026-04-28T18:55:21Z,main,Infisical,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,214,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,.env.test.example;backend/e2e-test/routes/v1/auth-invite.spec.ts;backend/e2e-test/routes/v1/auth-token.spec.ts;backend/e2e-test/routes/v1/identity.spec.ts;backend/e2e-test/routes/v1/login.spec.ts;backend/e2e-test/routes/v1/org.spec.ts;backend/e2e-test/routes/v1/project-env.spec.ts;backend/e2e-test/routes/v1/secret-approval-policy.spec.ts;backend/e2e-test/routes/v1/secret-folder.spec.ts;backend/e2e-test/routes/v1/secret-import.spec.ts,.github/workflows/be-test-report.yml;.github/workflows/build-binaries.yml;.github/workflows/build-patroni-docker-img.yml;.github/workflows/check-api-for-breaking-changes.yml;.github/workflows/check-be-ts-and-lint.yml;.github/workflows/check-fe-ts-and-lint.yml;.github/workflows/check-migration-file-edited.yml;.github/workflows/check-non-re2-regex.yml;.github/workflows/generate-release-changelog.yml;.github/workflows/helm-release-infisical-core.yml,.github/ISSUE_TEMPLATE/1.bug_report.md;.github/ISSUE_TEMPLATE/2.doc_bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/pull_request_template.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md;docs/CONTRIBUTING.MD,False,13166,data\raw\repo_metadata\infisical_infisical_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,211,TypeScript,"{""CSS"":16274,""Dockerfile"":3274,""Gherkin"":93918,""Go Template"":5911,""HTML"":5558,""JavaScript"":17806,""MDX"":13397,""Makefile"":727,""Nix"":488,""Python"":74351,""Shell"":9313,""TypeScript"":29882844}",29882844,30123861,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,579
langfuse/langfuse,TypeScript,0.9879408776491155,5062,1767,True,True,True,True,True,,False,,,642497346,R_kgDOJku7Qg,langfuse,langfuse/langfuse,https://github.com/langfuse/langfuse,"🪢 Open source LLM engineering platform: LLM Observability, metrics, evals, prompt management, playground, datasets. Integrates with OpenTelemetry, Langchain, OpenAI SDK, LiteLLM, and more. 🍊YC W23 ",TypeScript,26260,26260,2657,582,False,False,True,False,2023-05-18T17:47:09Z,2026-04-28T18:43:29Z,2026-04-28T14:46:45Z,main,langfuse,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,215,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,.env.test.example;scripts/codex/setup.test.sh;specs;specs/lfe-8485-project-level-default-saved-views.md;web/src/__e2e__/auth.spec.ts;web/src/__e2e__/create-project.spec.ts;web/src/__tests__;web/src/__tests__/after-teardown.ts;web/src/__tests__/aggregateScores.clienttest.ts;web/src/__tests__/buildStepData.clienttest.ts,.github/workflows/_deploy_ecs_service.yml;.github/workflows/ci.yml.template;.github/workflows/cla-assistant.yml;.github/workflows/claude-review-maintainer-prs.yml;.github/workflows/codeql.yml;.github/workflows/codespell.yml;.github/workflows/dependabot-rebase-stale.yml;.github/workflows/deploy.yml;.github/workflows/licencecheck.yml;.github/workflows/pipeline.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md;SECURITY.md,False,4243,data\raw\repo_metadata\langfuse_langfuse_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,212,TypeScript,"{""CSS"":11619,""Dockerfile"":12257,""JavaScript"":107381,""PLpgSQL"":6429,""Shell"":71724,""TypeScript"":17155867}",17155867,17365277,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,580
actualbudget/actual,TypeScript,0.9101454264256557,2600,1833,True,True,True,True,True,,False,,,486815039,R_kgDOHQQ1Pw,actual,actualbudget/actual,https://github.com/actualbudget/actual,A local-first personal finance app,TypeScript,26119,26119,2370,233,False,False,True,False,2022-04-29T02:41:34Z,2026-04-28T19:01:59Z,2026-04-28T11:01:34Z,master,actualbudget,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,216,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,bin/__tests__;bin/__tests__/validate-publish-imports.test.ts;packages/api/__snapshots__/methods.test.ts.snap;packages/api/methods.test.ts;packages/ci-actions/src/versions/get-next-package-version.test.ts;packages/cli/src/cache.test.ts;packages/cli/src/commands/accounts.test.ts;packages/cli/src/commands/query.test.ts;packages/cli/src/commands/sync.test.ts;packages/cli/src/config.test.ts,.github/workflows/ai-generated-release-notes.yml;.github/workflows/autofix.yml;.github/workflows/build.yml;.github/workflows/check.yml;.github/workflows/codeql.yml;.github/workflows/count-points.yml;.github/workflows/cut-release-branch.yml;.github/workflows/docker-edge.yml;.github/workflows/docker-release.yml;.github/workflows/docs-spelling.yml,.github/ISSUE_TEMPLATE/bug-report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/documentation.yml;.github/ISSUE_TEMPLATE/feature-request.yml;.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md,False,4011,data\raw\repo_metadata\actualbudget_actual_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,213,TypeScript,"{""CSS"":7148,""Dockerfile"":6525,""HTML"":6697,""JavaScript"":620447,""MDX"":1346,""PEG.js"":6253,""SCSS"":504,""Shell"":7826,""TypeScript"":6652242}",6652242,7308988,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,581
mattermost-community/focalboard,TypeScript,0.5399597684256999,17,13,True,False,False,True,False,language_threshold_failed;commit_threshold_failed,False,,,301793434,MDEwOlJlcG9zaXRvcnkzMDE3OTM0MzQ=,focalboard,mattermost-community/focalboard,https://github.com/mattermost-community/focalboard,"Focalboard is an open source, self-hosted alternative to Trello, Notion, and Asana.",TypeScript,26098,26098,2533,777,False,False,True,False,2020-10-06T16:46:23Z,2026-04-28T12:50:56Z,2026-04-20T09:56:19Z,main,mattermost-community,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,217,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,import/jira/jiraImporter.test.ts;import/jira/test;import/jira/test/jira-export.xml;webapp/cypress;webapp/cypress/config.json;webapp/cypress/global.d.ts;webapp/cypress/integration;webapp/cypress/integration/cardBadges.ts;webapp/cypress/integration/cardURLProperty.ts;webapp/cypress/integration/createBoard.ts,.github/workflows/ci.yml;.github/workflows/codeql-analysis.yml;.github/workflows/dev-release.yml;.github/workflows/lint-server.yml;.github/workflows/prod-release.yml;.github/workflows/scorecards-analysis.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/doc_improvement.md;.github/ISSUE_TEMPLATE/enhancement.md;CONTRIBUTING.md;SECURITY.md,False,2007,data\raw\repo_metadata\mattermost_community_focalboard_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,214,TypeScript,"{""Batchfile"":1536,""C#"":16614,""Dockerfile"":1484,""EJS"":911,""Go"":1692070,""HTML"":350,""JavaScript"":7132,""Makefile"":11581,""SCSS"":171169,""Shell"":278,""Swift"":20438,""TypeScript"":2257730}",2257730,4181293,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,582
firecrawl/open-lovable,TypeScript,0.949265007176751,59,22,True,True,True,True,True,,False,,,1034478597,R_kgDOPajkBQ,open-lovable,firecrawl/open-lovable,https://github.com/firecrawl/open-lovable,🔥 Clone and recreate any website as a modern React app in seconds,TypeScript,26070,26070,4992,132,False,False,True,False,2025-08-08T13:04:02Z,2026-04-28T18:39:33Z,2025-11-19T15:29:48Z,main,firecrawl,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,218,screened,final_sample_only,3,3,,True,True,True,False,2025-01-01,5,False,False,False,,,,False,487,data\raw\repo_metadata\firecrawl_open_lovable_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,215,TypeScript,"{""CSS"":46781,""JavaScript"":17232,""TypeScript"":1197700}",1197700,1261713,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,583
OI-wiki/OI-wiki,TypeScript,1.0,859,270,True,True,True,True,True,,False,,,140516736,MDEwOlJlcG9zaXRvcnkxNDA1MTY3MzY=,OI-wiki,OI-wiki/OI-wiki,https://github.com/OI-wiki/OI-wiki,:star2: Wiki of OI / ICPC for everyone. （某大型游戏线上攻略，内含炫酷算术魔法）,TypeScript,25920,25920,4628,131,False,False,True,False,2018-07-11T03:28:14Z,2026-04-28T12:36:15Z,2026-04-28T16:35:58Z,master,OI-wiki,Organization,,data\raw\candidate_repos\typescript_candidates_raw.json,219,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/__init__.py;test/linter;test/linter/__init__.py;test/linter/test_decorators.py;test/linter/test_postprocess.py;test/linter/test_preprocess.py;test/linter/test_skipblocks.py;test/linter/test_utils.py;test/test_linter_patch.py,.github/workflows/Gitee.yml;.github/workflows/build-authors-cache.yml;.github/workflows/build-pdf-typst.yml;.github/workflows/build-pdf.yml;.github/workflows/build.yml;.github/workflows/celebration.yml;.github/workflows/check-characters.yml;.github/workflows/check-format.yml;.github/workflows/check-scripts.yml;.github/workflows/incrementally-build-pdf.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/content-bug.yml;.github/ISSUE_TEMPLATE/content-request.yml;.github/ISSUE_TEMPLATE/feature-request.yml;.github/ISSUE_TEMPLATE/request-for-comment.yml;.github/pull_request_template.md;CODE_OF_CONDUCT.md,False,3201,data\raw\repo_metadata\oi_wiki_oi_wiki_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,216,TypeScript,"{""TypeScript"":43637}",43637,43637,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,584
anomalyco/sst,TypeScript,0.5693914482078715,3398,2520,True,False,True,True,False,language_threshold_failed,False,,,285092252,MDEwOlJlcG9zaXRvcnkyODUwOTIyNTI=,sst,anomalyco/sst,https://github.com/anomalyco/sst,Build full-stack apps on your own infrastructure.,TypeScript,25906,25906,2079,230,False,False,True,False,2020-08-04T20:28:14Z,2026-04-28T18:00:58Z,2026-04-28T18:38:47Z,dev,anomalyco,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,220,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,False,cmd/sst/mosaic/multiplexer/tcell-term/tests;cmd/sst/mosaic/multiplexer/tcell-term/tests/README;cmd/sst/mosaic/multiplexer/tcell-term/tests/alt_reset;cmd/sst/mosaic/multiplexer/tcell-term/tests/clear_undlerine;cmd/sst/mosaic/multiplexer/tcell-term/tests/colored_reset;cmd/sst/mosaic/multiplexer/tcell-term/tests/colored_underline;cmd/sst/mosaic/multiplexer/tcell-term/tests/csi_rep;cmd/sst/mosaic/multiplexer/tcell-term/tests/deccolm_reset;cmd/sst/mosaic/multiplexer/tcell-term/tests/delete_chars_reset;cmd/sst/mosaic/multiplexer/tcell-term/tests/delete_lines,.github/workflows/check.yml;.github/workflows/release.yml,,False,3472,data\raw\repo_metadata\anomalyco_sst_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,217,TypeScript,"{""Astro"":36489,""CSS"":32814,""Dockerfile"":1258,""Go"":859078,""HTML"":14,""JavaScript"":31001,""Lua"":164,""MDX"":644643,""Python"":6801,""Rust"":7986,""Shell"":8078,""TypeScript"":2153127}",2153127,3781453,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,585
GrapesJS/grapesjs,TypeScript,0.9099767478444211,431,154,True,True,True,True,True,,True,template,topics,50146229,MDEwOlJlcG9zaXRvcnk1MDE0NjIyOQ==,grapesjs,GrapesJS/grapesjs,https://github.com/GrapesJS/grapesjs,Free and Open source Web Builder Framework. Next generation tool for building templates without coding,TypeScript,25749,25749,4593,37,False,False,True,False,2016-01-22T00:23:19Z,2026-04-28T18:02:06Z,2026-04-28T10:28:57Z,dev,GrapesJS,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,222,screened,final_sample_only,3,3,,False,True,True,True,2025-01-01,5,True,True,True,packages/cli/test;packages/cli/test/utils.spec.ts;packages/core/test;packages/core/test/common.ts;packages/core/test/setup.js;packages/core/test/specs;packages/core/test/specs/asset_manager;packages/core/test/specs/asset_manager/index.ts;packages/core/test/specs/asset_manager/model;packages/core/test/specs/asset_manager/model/Asset.ts,.github/workflows/publish-cli.yml;.github/workflows/publish-core-latest.yml;.github/workflows/publish-core-rc.yml;.github/workflows/publish-docs.yml;.github/workflows/publish.yml;.github/workflows/quality.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/1.bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,876,data\raw\repo_metadata\grapesjs_grapesjs_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,218,TypeScript,"{""HTML"":5780,""JavaScript"":152072,""SCSS"":72199,""TypeScript"":2325411}",2325411,2555462,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,586
